-140000 0.531994
-139000 0.535562
-138000 0.601212
-137000 0.590921
-136000 0.572686
-135000 0.591612
-134000 0.533605
-133000 0.435198
-132000 0.168417
-131000 0.133833
-130000 0.0346541
-129000 -0.0209119
-128000 -0.0748425
-127000 -0.0184742
-126000 0.00982053
-125000 0.0473452
-124000 0.0256654
-123000 0.068246
-122000 0.10889
-121000 0.0775075
-120000 0.132102
-119000 0.187809
-118000 0.219996
-117000 0.229379
-116000 0.264575
-115000 0.26345
-114000 0.27905
-113000 0.287493
-112000 0.308136
-111000 0.332914
-110000 0.430197
-109000 0.370838
-108000 0.203496
-107000 0.208332
-106000 0.269142
-105000 0.250712
-104000 0.239422
-103000 0.159177
-102000 0.276105
-101000 0.247069
-100000 0.285706
-99000 0.300098
-98000 0.31155
-97000 0.338381
-96000 0.363841
-95000 0.368821
-94000 0.403832
-93000 0.413522
-92000 0.423433
-91000 0.405277
-90000 0.424483
-89000 0.513164
-88000 0.552508
-87000 0.525966
-86000 0.400183
-85000 0.288485
-84000 0.28346
-83000 0.30706
-82000 0.325688
-81000 0.36863
-80000 0.418803
-79000 0.45276
-78000 0.401326
-77000 0.40706
-76000 0.433115
-75000 0.508557
-74000 0.544016
-73000 0.486389
-72000 0.476784
-71000 0.560366
-70000 0.627946
-69000 0.665666
-68000 0.745642
-67000 0.708861
-66000 0.711157
-65000 0.759313
-64000 0.767004
-63000 0.749447
-62000 0.672069
-61000 0.562663
-60000 0.510074
-59000 0.524571
-58000 0.480765
-57000 0.537396
-56000 0.583006
-55000 0.568852
-54000 0.556415
-53000 0.46978
-52000 0.513857
-51000 0.556251
-50000 0.590888
-49000 0.624268
-48000 0.682846
-47000 0.636327
-46000 0.584313
-45000 0.588092
-44000 0.622397
-43000 0.608758
-42000 0.646388
-41000 0.625005
-40000 0.639903
-39000 0.642606
-38000 0.670126
-37000 0.556959
-36000 0.579288
-35000 0.650918
-34000 0.660591
-33000 0.656026
-32000 0.646154
-31000 0.699201
-30000 0.769826
-29000 0.806507
-28000 0.799332
-27000 0.785178
-26000 0.767868
-25000 0.810222
-24000 0.852577
-23000 0.888004
-22000 0.848867
-21000 0.80973
-20000 0.770592
-19000 0.731455
-18000 0.692318
-17000 0.659173
-16000 0.633351
-15000 0.607529
-14000 0.581708
-13000 0.570539
-12000 0.5088
-11000 0.287625
-10000 0.272836
-9000 0.160032
-8000 0.127498
-7000 0.0784615
-6000 0.0474695
-5000 0.0736439
-4000 0.0340261
-3000 0.0126698
-2000 -0.00648821
-1000 0.00192415
0 0
