time	alpha
  -84250	 0.5598389
  -84200	 0.5589060
  -84150	 0.5579812
  -84100	 0.5570651
  -84050	 0.5561579
  -84000	 0.5552600
  -83950	 0.5543720
  -83900	 0.5534941
  -83850	 0.5526267
  -83800	 0.5517703
  -83750	 0.5509253
  -83700	 0.5500920
  -83650	 0.5492708
  -83600	 0.5484622
  -83550	 0.5476664
  -83500	 0.5468839
  -83450	 0.5461151
  -83400	 0.5453604
  -83350	 0.5446201
  -83300	 0.5438945
  -83250	 0.5431842
  -83200	 0.5424894
  -83150	 0.5418106
  -83100	 0.5411480
  -83050	 0.5405020
  -83000	 0.5398731
  -82950	 0.5392616
  -82900	 0.5386678
  -82850	 0.5380921
  -82800	 0.5375348
  -82750	 0.5369963
  -82700	 0.5364769
  -82650	 0.5359770
  -82600	 0.5354969
  -82550	 0.5350369
  -82500	 0.5345974
  -82450	 0.5341787
  -82400	 0.5337811
  -82350	 0.5334050
  -82300	 0.5330506
  -82250	 0.5327183
  -82200	 0.5324084
  -82150	 0.5321212
  -82100	 0.5318570
  -82050	 0.5316160
  -82000	 0.5313987
  -81950	 0.5312052
  -81900	 0.5310358
  -81850	 0.5308909
  -81800	 0.5307707
  -81750	 0.5306755
  -81700	 0.5306055
  -81650	 0.5305610
  -81600	 0.5305423
  -81550	 0.5305496
  -81500	 0.5305832
  -81450	 0.5306432
  -81400	 0.5307300
  -81350	 0.5308438
  -81300	 0.5309849
  -81250	 0.5311533
  -81200	 0.5313494
  -81150	 0.5315733
  -81100	 0.5318253
  -81050	 0.5321056
  -81000	 0.5324143
  -80950	 0.5327517
  -80900	 0.5331179
  -80850	 0.5335132
  -80800	 0.5339376
  -80750	 0.5343915
  -80700	 0.5348748
  -80650	 0.5353878
  -80600	 0.5359307
  -80550	 0.5365036
  -80500	 0.5371066
  -80450	 0.5377398
  -80400	 0.5384035
  -80350	 0.5390976
  -80300	 0.5398224
  -80250	 0.5405779
  -80200	 0.5413643
  -80150	 0.5421816
  -80100	 0.5430300
  -80050	 0.5439095
  -80000	 0.5448202
  -79950	 0.5457622
  -79900	 0.5467355
  -79850	 0.5477403
  -79800	 0.5487766
  -79750	 0.5498443
  -79700	 0.5509437
  -79650	 0.5520746
  -79600	 0.5532372
  -79550	 0.5544315
  -79500	 0.5556574
  -79450	 0.5569151
  -79400	 0.5582044
  -79350	 0.5595255
  -79300	 0.5608783
  -79250	 0.5622627
  -79200	 0.5636789
  -79150	 0.5651266
  -79100	 0.5666061
  -79050	 0.5681170
  -79000	 0.5696596
  -78950	 0.5712336
  -78900	 0.5728391
  -78850	 0.5744759
  -78800	 0.5761440
  -78750	 0.5778434
  -78700	 0.5795740
  -78650	 0.5813355
  -78600	 0.5831281
  -78550	 0.5849516
  -78500	 0.5868058
  -78450	 0.5886906
  -78400	 0.5906061
  -78350	 0.5925519
  -78300	 0.5945280
  -78250	 0.5965343
  -78200	 0.5985705
  -78150	 0.6006367
  -78100	 0.6027325
  -78050	 0.6048579
  -78000	 0.6070127
  -77950	 0.6091967
  -77900	 0.6114097
  -77850	 0.6136516
  -77800	 0.6159221
  -77750	 0.6182211
  -77700	 0.6205484
  -77650	 0.6229037
  -77600	 0.6252869
  -77550	 0.6276977
  -77500	 0.6301359
  -77450	 0.6326013
  -77400	 0.6350936
  -77350	 0.6376127
  -77300	 0.6401581
  -77250	 0.6427298
  -77200	 0.6453275
  -77150	 0.6479508
  -77100	 0.6505996
  -77050	 0.6532735
  -77000	 0.6559722
  -76950	 0.6586956
  -76900	 0.6614433
  -76850	 0.6642149
  -76800	 0.6670103
  -76750	 0.6698291
  -76700	 0.6726711
  -76650	 0.6755358
  -76600	 0.6784229
  -76550	 0.6813323
  -76500	 0.6842635
  -76450	 0.6872161
  -76400	 0.6901900
  -76350	 0.6931846
  -76300	 0.6961998
  -76250	 0.6992351
  -76200	 0.7022902
  -76150	 0.7053647
  -76100	 0.7084582
  -76050	 0.7115705
  -76000	 0.7147012
  -75950	 0.7178498
  -75900	 0.7210159
  -75850	 0.7241993
  -75800	 0.7273996
  -75750	 0.7306162
  -75700	 0.7338490
  -75650	 0.7370974
  -75600	 0.7403610
  -75550	 0.7436395
  -75500	 0.7469325
  -75450	 0.7502396
  -75400	 0.7535602
  -75350	 0.7568942
  -75300	 0.7602409
  -75250	 0.7636000
  -75200	 0.7669712
  -75150	 0.7703538
  -75100	 0.7737476
  -75050	 0.7771522
  -75000	 0.7805669
  -74950	 0.7839916
  -74900	 0.7874256
  -74850	 0.7908686
  -74800	 0.7943201
  -74750	 0.7977797
  -74700	 0.8012470
  -74650	 0.8047214
  -74600	 0.8082026
  -74550	 0.8116901
  -74500	 0.8151834
  -74450	 0.8186822
  -74400	 0.8221859
  -74350	 0.8256940
  -74300	 0.8292063
  -74250	 0.8327220
  -74200	 0.8362409
  -74150	 0.8397625
  -74100	 0.8432863
  -74050	 0.8468118
  -74000	 0.8503385
  -73950	 0.8538661
  -73900	 0.8573941
  -73850	 0.8609219
  -73800	 0.8644492
  -73750	 0.8679754
  -73700	 0.8715001
  -73650	 0.8750228
  -73600	 0.8785431
  -73550	 0.8820606
  -73500	 0.8855746
  -73450	 0.8890848
  -73400	 0.8925908
  -73350	 0.8960919
  -73300	 0.8995879
  -73250	 0.9030782
  -73200	 0.9065623
  -73150	 0.9100399
  -73100	 0.9135103
  -73050	 0.9169733
  -73000	 0.9204282
  -72950	 0.9238748
  -72900	 0.9273124
  -72850	 0.9307407
  -72800	 0.9341592
  -72750	 0.9375674
  -72700	 0.9409649
  -72650	 0.9443513
  -72600	 0.9477260
  -72550	 0.9510887
  -72500	 0.9544389
  -72450	 0.9577761
  -72400	 0.9611000
  -72350	 0.9644101
  -72300	 0.9677059
  -72250	 0.9709870
  -72200	 0.9742530
  -72150	 0.9775034
  -72100	 0.9807379
  -72050	 0.9839559
  -72000	 0.9871571
  -71950	 0.9903411
  -71900	 0.9935074
  -71850	 0.9966556
  -71800	 0.9997853
  -71750	 1.0028961
  -71700	 1.0059877
  -71650	 1.0090595
  -71600	 1.0121112
  -71550	 1.0151424
  -71500	 1.0181526
  -71450	 1.0211416
  -71400	 1.0241090
  -71350	 1.0270542
  -71300	 1.0299770
  -71250	 1.0328770
  -71200	 1.0357539
  -71150	 1.0386071
  -71100	 1.0414365
  -71050	 1.0442415
  -71000	 1.0470219
  -70950	 1.0497773
  -70900	 1.0525074
  -70850	 1.0552118
  -70800	 1.0578902
  -70750	 1.0605421
  -70700	 1.0631674
  -70650	 1.0657657
  -70600	 1.0683366
  -70550	 1.0708798
  -70500	 1.0733951
  -70450	 1.0758820
  -70400	 1.0783404
  -70350	 1.0807698
  -70300	 1.0831700
  -70250	 1.0855408
  -70200	 1.0878817
  -70150	 1.0901926
  -70100	 1.0924731
  -70050	 1.0947230
  -70000	 1.0969421
  -69950	 1.0991299
  -69900	 1.1012864
  -69850	 1.1034112
  -69800	 1.1055041
  -69750	 1.1075648
  -69700	 1.1095932
  -69650	 1.1115889
  -69600	 1.1135518
  -69550	 1.1154816
  -69500	 1.1173781
  -69450	 1.1192411
  -69400	 1.1210704
  -69350	 1.1228658
  -69300	 1.1246270
  -69250	 1.1263540
  -69200	 1.1280465
  -69150	 1.1297043
  -69100	 1.1313273
  -69050	 1.1329152
  -69000	 1.1344680
  -68950	 1.1359855
  -68900	 1.1374675
  -68850	 1.1389139
  -68800	 1.1403245
  -68750	 1.1416992
  -68700	 1.1430379
  -68650	 1.1443404
  -68600	 1.1456066
  -68550	 1.1468365
  -68500	 1.1480298
  -68450	 1.1491866
  -68400	 1.1503067
  -68350	 1.1513900
  -68300	 1.1524364
  -68250	 1.1534459
  -68200	 1.1544184
  -68150	 1.1553538
  -68100	 1.1562520
  -68050	 1.1571131
  -68000	 1.1579369
  -67950	 1.1587234
  -67900	 1.1594726
  -67850	 1.1601844
  -67800	 1.1608588
  -67750	 1.1614958
  -67700	 1.1620954
  -67650	 1.1626576
  -67600	 1.1631823
  -67550	 1.1636695
  -67500	 1.1641194
  -67450	 1.1645318
  -67400	 1.1649068
  -67350	 1.1652444
  -67300	 1.1655447
  -67250	 1.1658077
  -67200	 1.1660334
  -67150	 1.1662219
  -67100	 1.1663732
  -67050	 1.1664874
  -67000	 1.1665645
  -66950	 1.1666047
  -66900	 1.1666079
  -66850	 1.1665744
  -66800	 1.1665040
  -66750	 1.1663971
  -66700	 1.1662535
  -66650	 1.1660735
  -66600	 1.1658572
  -66550	 1.1656046
  -66500	 1.1653159
  -66450	 1.1649912
  -66400	 1.1646306
  -66350	 1.1642342
  -66300	 1.1638023
  -66250	 1.1633349
  -66200	 1.1628322
  -66150	 1.1622943
  -66100	 1.1617214
  -66050	 1.1611137
  -66000	 1.1604713
  -65950	 1.1597944
  -65900	 1.1590832
  -65850	 1.1583378
  -65800	 1.1575585
  -65750	 1.1567454
  -65700	 1.1558987
  -65650	 1.1550187
  -65600	 1.1541055
  -65550	 1.1531593
  -65500	 1.1521805
  -65450	 1.1511690
  -65400	 1.1501253
  -65350	 1.1490495
  -65300	 1.1479419
  -65250	 1.1468026
  -65200	 1.1456320
  -65150	 1.1444303
  -65100	 1.1431977
  -65050	 1.1419344
  -65000	 1.1406408
  -64950	 1.1393171
  -64900	 1.1379636
  -64850	 1.1365804
  -64800	 1.1351680
  -64750	 1.1337265
  -64700	 1.1322563
  -64650	 1.1307576
  -64600	 1.1292307
  -64550	 1.1276760
  -64500	 1.1260936
  -64450	 1.1244839
  -64400	 1.1228472
  -64350	 1.1211838
  -64300	 1.1194940
  -64250	 1.1177781
  -64200	 1.1160364
  -64150	 1.1142692
  -64100	 1.1124769
  -64050	 1.1106598
  -64000	 1.1088181
  -63950	 1.1069523
  -63900	 1.1050626
  -63850	 1.1031494
  -63800	 1.1012130
  -63750	 1.0992537
  -63700	 1.0972719
  -63650	 1.0952680
  -63600	 1.0932422
  -63550	 1.0911949
  -63500	 1.0891265
  -63450	 1.0870373
  -63400	 1.0849276
  -63350	 1.0827979
  -63300	 1.0806484
  -63250	 1.0784796
  -63200	 1.0762917
  -63150	 1.0740851
  -63100	 1.0718603
  -63050	 1.0696175
  -63000	 1.0673572
  -62950	 1.0650796
  -62900	 1.0627853
  -62850	 1.0604744
  -62800	 1.0581475
  -62750	 1.0558048
  -62700	 1.0534467
  -62650	 1.0510737
  -62600	 1.0486861
  -62550	 1.0462842
  -62500	 1.0438685
  -62450	 1.0414393
  -62400	 1.0389969
  -62350	 1.0365419
  -62300	 1.0340745
  -62250	 1.0315951
  -62200	 1.0291041
  -62150	 1.0266019
  -62100	 1.0240889
  -62050	 1.0215654
  -62000	 1.0190318
  -61950	 1.0164885
  -61900	 1.0139359
  -61850	 1.0113744
  -61800	 1.0088043
  -61750	 1.0062260
  -61700	 1.0036399
  -61650	 1.0010463
  -61600	 0.9984457
  -61550	 0.9958385
  -61500	 0.9932249
  -61450	 0.9906054
  -61400	 0.9879804
  -61350	 0.9853501
  -61300	 0.9827151
  -61250	 0.9800757
  -61200	 0.9774322
  -61150	 0.9747850
  -61100	 0.9721345
  -61050	 0.9694810
  -61000	 0.9668250
  -60950	 0.9641667
  -60900	 0.9615066
  -60850	 0.9588450
  -60800	 0.9561823
  -60750	 0.9535188
  -60700	 0.9508550
  -60650	 0.9481910
  -60600	 0.9455274
  -60550	 0.9428644
  -60500	 0.9402024
  -60450	 0.9375418
  -60400	 0.9348829
  -60350	 0.9322261
  -60300	 0.9295716
  -60250	 0.9269199
  -60200	 0.9242713
  -60150	 0.9216261
  -60100	 0.9189846
  -60050	 0.9163473
  -60000	 0.9137143
  -59950	 0.9110861
  -59900	 0.9084630
  -59850	 0.9058453
  -59800	 0.9032332
  -59750	 0.9006273
  -59700	 0.8980276
  -59650	 0.8954347
  -59600	 0.8928487
  -59550	 0.8902700
  -59500	 0.8876989
  -59450	 0.8851357
  -59400	 0.8825806
  -59350	 0.8800341
  -59300	 0.8774964
  -59250	 0.8749677
  -59200	 0.8724483
  -59150	 0.8699387
  -59100	 0.8674389
  -59050	 0.8649494
  -59000	 0.8624703
  -58950	 0.8600020
  -58900	 0.8575447
  -58850	 0.8550986
  -58800	 0.8526642
  -58750	 0.8502415
  -58700	 0.8478309
  -58650	 0.8454326
  -58600	 0.8430469
  -58550	 0.8406739
  -58500	 0.8383141
  -58450	 0.8359675
  -58400	 0.8336344
  -58350	 0.8313151
  -58300	 0.8290097
  -58250	 0.8267186
  -58200	 0.8244418
  -58150	 0.8221798
  -58100	 0.8199325
  -58050	 0.8177004
  -58000	 0.8154834
  -57950	 0.8132820
  -57900	 0.8110962
  -57850	 0.8089263
  -57800	 0.8067724
  -57750	 0.8046348
  -57700	 0.8025136
  -57650	 0.8004090
  -57600	 0.7983211
  -57550	 0.7962502
  -57500	 0.7941964
  -57450	 0.7921599
  -57400	 0.7901408
  -57350	 0.7881393
  -57300	 0.7861556
  -57250	 0.7841897
  -57200	 0.7822419
  -57150	 0.7803122
  -57100	 0.7784009
  -57050	 0.7765080
  -57000	 0.7746337
  -56950	 0.7727780
  -56900	 0.7709412
  -56850	 0.7691233
  -56800	 0.7673245
  -56750	 0.7655448
  -56700	 0.7637844
  -56650	 0.7620433
  -56600	 0.7603217
  -56550	 0.7586197
  -56500	 0.7569373
  -56450	 0.7552746
  -56400	 0.7536318
  -56350	 0.7520088
  -56300	 0.7504058
  -56250	 0.7488228
  -56200	 0.7472599
  -56150	 0.7457172
  -56100	 0.7441947
  -56050	 0.7426925
  -56000	 0.7412107
  -55950	 0.7397492
  -55900	 0.7383081
  -55850	 0.7368875
  -55800	 0.7354874
  -55750	 0.7341078
  -55700	 0.7327488
  -55650	 0.7314104
  -55600	 0.7300926
  -55550	 0.7287955
  -55500	 0.7275189
  -55450	 0.7262631
  -55400	 0.7250279
  -55350	 0.7238134
  -55300	 0.7226196
  -55250	 0.7214464
  -55200	 0.7202940
  -55150	 0.7191622
  -55100	 0.7180510
  -55050	 0.7169605
  -55000	 0.7158906
  -54950	 0.7148413
  -54900	 0.7138125
  -54850	 0.7128043
  -54800	 0.7118167
  -54750	 0.7108495
  -54700	 0.7099027
  -54650	 0.7089764
  -54600	 0.7080704
  -54550	 0.7071848
  -54500	 0.7063194
  -54450	 0.7054742
  -54400	 0.7046492
  -54350	 0.7038443
  -54300	 0.7030595
  -54250	 0.7022946
  -54200	 0.7015497
  -54150	 0.7008246
  -54100	 0.7001193
  -54050	 0.6994337
  -54000	 0.6987677
  -53950	 0.6981213
  -53900	 0.6974944
  -53850	 0.6968869
  -53800	 0.6962986
  -53750	 0.6957296
  -53700	 0.6951798
  -53650	 0.6946490
  -53600	 0.6941371
  -53550	 0.6936441
  -53500	 0.6931698
  -53450	 0.6927142
  -53400	 0.6922771
  -53350	 0.6918585
  -53300	 0.6914583
  -53250	 0.6910763
  -53200	 0.6907124
  -53150	 0.6903665
  -53100	 0.6900385
  -53050	 0.6897283
  -53000	 0.6894358
  -52950	 0.6891609
  -52900	 0.6889034
  -52850	 0.6886632
  -52800	 0.6884402
  -52750	 0.6882343
  -52700	 0.6880453
  -52650	 0.6878732
  -52600	 0.6877177
  -52550	 0.6875789
  -52500	 0.6874564
  -52450	 0.6873503
  -52400	 0.6872603
  -52350	 0.6871864
  -52300	 0.6871284
  -52250	 0.6870862
  -52200	 0.6870597
  -52150	 0.6870486
  -52100	 0.6870529
  -52050	 0.6870725
  -52000	 0.6871071
  -51950	 0.6871567
  -51900	 0.6872211
  -51850	 0.6873002
  -51800	 0.6873939
  -51750	 0.6875019
  -51700	 0.6876242
  -51650	 0.6877606
  -51600	 0.6879110
  -51550	 0.6880752
  -51500	 0.6882531
  -51450	 0.6884446
  -51400	 0.6886495
  -51350	 0.6888676
  -51300	 0.6890989
  -51250	 0.6893431
  -51200	 0.6896002
  -51150	 0.6898700
  -51100	 0.6901523
  -51050	 0.6904471
  -51000	 0.6907541
  -50950	 0.6910732
  -50900	 0.6914044
  -50850	 0.6917474
  -50800	 0.6921021
  -50750	 0.6924683
  -50700	 0.6928460
  -50650	 0.6932350
  -50600	 0.6936351
  -50550	 0.6940463
  -50500	 0.6944683
  -50450	 0.6949011
  -50400	 0.6953444
  -50350	 0.6957983
  -50300	 0.6962625
  -50250	 0.6967368
  -50200	 0.6972213
  -50150	 0.6977156
  -50100	 0.6982198
  -50050	 0.6987337
  -50000	 0.6992571
  -49950	 0.6997899
  -49900	 0.7003320
  -49850	 0.7008832
  -49800	 0.7014435
  -49750	 0.7020127
  -49700	 0.7025907
  -49650	 0.7031774
  -49600	 0.7037726
  -49550	 0.7043762
  -49500	 0.7049881
  -49450	 0.7056083
  -49400	 0.7062365
  -49350	 0.7068726
  -49300	 0.7075166
  -49250	 0.7081683
  -49200	 0.7088277
  -49150	 0.7094945
  -49100	 0.7101688
  -49050	 0.7108503
  -49000	 0.7115391
  -48950	 0.7122349
  -48900	 0.7129377
  -48850	 0.7136474
  -48800	 0.7143638
  -48750	 0.7150870
  -48700	 0.7158167
  -48650	 0.7165529
  -48600	 0.7172955
  -48550	 0.7180444
  -48500	 0.7187995
  -48450	 0.7195607
  -48400	 0.7203280
  -48350	 0.7211012
  -48300	 0.7218802
  -48250	 0.7226650
  -48200	 0.7234556
  -48150	 0.7242517
  -48100	 0.7250533
  -48050	 0.7258605
  -48000	 0.7266729
  -47950	 0.7274907
  -47900	 0.7283138
  -47850	 0.7291420
  -47800	 0.7299752
  -47750	 0.7308135
  -47700	 0.7316568
  -47650	 0.7325049
  -47600	 0.7333579
  -47550	 0.7342156
  -47500	 0.7350780
  -47450	 0.7359450
  -47400	 0.7368167
  -47350	 0.7376929
  -47300	 0.7385735
  -47250	 0.7394586
  -47200	 0.7403480
  -47150	 0.7412417
  -47100	 0.7421397
  -47050	 0.7430420
  -47000	 0.7439483
  -46950	 0.7448589
  -46900	 0.7457735
  -46850	 0.7466921
  -46800	 0.7476148
  -46750	 0.7485414
  -46700	 0.7494719
  -46650	 0.7504063
  -46600	 0.7513446
  -46550	 0.7522867
  -46500	 0.7532325
  -46450	 0.7541822
  -46400	 0.7551355
  -46350	 0.7560925
  -46300	 0.7570532
  -46250	 0.7580175
  -46200	 0.7589854
  -46150	 0.7599569
  -46100	 0.7609320
  -46050	 0.7619106
  -46000	 0.7628927
  -45950	 0.7638783
  -45900	 0.7648673
  -45850	 0.7658599
  -45800	 0.7668558
  -45750	 0.7678552
  -45700	 0.7688579
  -45650	 0.7698641
  -45600	 0.7708736
  -45550	 0.7718865
  -45500	 0.7729027
  -45450	 0.7739222
  -45400	 0.7749450
  -45350	 0.7759712
  -45300	 0.7770006
  -45250	 0.7780334
  -45200	 0.7790693
  -45150	 0.7801086
  -45100	 0.7811511
  -45050	 0.7821969
  -45000	 0.7832459
  -44950	 0.7842981
  -44900	 0.7853535
  -44850	 0.7864122
  -44800	 0.7874741
  -44750	 0.7885392
  -44700	 0.7896074
  -44650	 0.7906789
  -44600	 0.7917536
  -44550	 0.7928314
  -44500	 0.7939124
  -44450	 0.7949966
  -44400	 0.7960840
  -44350	 0.7971745
  -44300	 0.7982682
  -44250	 0.7993650
  -44200	 0.8004650
  -44150	 0.8015681
  -44100	 0.8026744
  -44050	 0.8037838
  -44000	 0.8048963
  -43950	 0.8060119
  -43900	 0.8071306
  -43850	 0.8082525
  -43800	 0.8093774
  -43750	 0.8105055
  -43700	 0.8116366
  -43650	 0.8127708
  -43600	 0.8139081
  -43550	 0.8150484
  -43500	 0.8161918
  -43450	 0.8173382
  -43400	 0.8184876
  -43350	 0.8196401
  -43300	 0.8207956
  -43250	 0.8219540
  -43200	 0.8231155
  -43150	 0.8242799
  -43100	 0.8254473
  -43050	 0.8266176
  -43000	 0.8277908
  -42950	 0.8289670
  -42900	 0.8301460
  -42850	 0.8313279
  -42800	 0.8325126
  -42750	 0.8337002
  -42700	 0.8348906
  -42650	 0.8360838
  -42600	 0.8372797
  -42550	 0.8384784
  -42500	 0.8396797
  -42450	 0.8408838
  -42400	 0.8420905
  -42350	 0.8432999
  -42300	 0.8445119
  -42250	 0.8457264
  -42200	 0.8469435
  -42150	 0.8481631
  -42100	 0.8493852
  -42050	 0.8506097
  -42000	 0.8518366
  -41950	 0.8530658
  -41900	 0.8542974
  -41850	 0.8555313
  -41800	 0.8567674
  -41750	 0.8580058
  -41700	 0.8592462
  -41650	 0.8604888
  -41600	 0.8617335
  -41550	 0.8629802
  -41500	 0.8642288
  -41450	 0.8654794
  -41400	 0.8667318
  -41350	 0.8679861
  -41300	 0.8692421
  -41250	 0.8704998
  -41200	 0.8717592
  -41150	 0.8730201
  -41100	 0.8742826
  -41050	 0.8755466
  -41000	 0.8768119
  -40950	 0.8780786
  -40900	 0.8793466
  -40850	 0.8806158
  -40800	 0.8818861
  -40750	 0.8831575
  -40700	 0.8844299
  -40650	 0.8857032
  -40600	 0.8869773
  -40550	 0.8882523
  -40500	 0.8895279
  -40450	 0.8908042
  -40400	 0.8920811
  -40350	 0.8933584
  -40300	 0.8946360
  -40250	 0.8959140
  -40200	 0.8971922
  -40150	 0.8984706
  -40100	 0.8997490
  -40050	 0.9010273
  -40000	 0.9023055
  -39950	 0.9035835
  -39900	 0.9048612
  -39850	 0.9061385
  -39800	 0.9074153
  -39750	 0.9086915
  -39700	 0.9099670
  -39650	 0.9112417
  -39600	 0.9125155
  -39550	 0.9137884
  -39500	 0.9150602
  -39450	 0.9163308
  -39400	 0.9176001
  -39350	 0.9188680
  -39300	 0.9201344
  -39250	 0.9213992
  -39200	 0.9226623
  -39150	 0.9239236
  -39100	 0.9251830
  -39050	 0.9264404
  -39000	 0.9276956
  -38950	 0.9289486
  -38900	 0.9301992
  -38850	 0.9314473
  -38800	 0.9326929
  -38750	 0.9339358
  -38700	 0.9351758
  -38650	 0.9364130
  -38600	 0.9376471
  -38550	 0.9388780
  -38500	 0.9401057
  -38450	 0.9413300
  -38400	 0.9425508
  -38350	 0.9437680
  -38300	 0.9449814
  -38250	 0.9461910
  -38200	 0.9473966
  -38150	 0.9485982
  -38100	 0.9497955
  -38050	 0.9509885
  -38000	 0.9521771
  -37950	 0.9533611
  -37900	 0.9545404
  -37850	 0.9557150
  -37800	 0.9568846
  -37750	 0.9580492
  -37700	 0.9592086
  -37650	 0.9603628
  -37600	 0.9615116
  -37550	 0.9626549
  -37500	 0.9637925
  -37450	 0.9649244
  -37400	 0.9660505
  -37350	 0.9671706
  -37300	 0.9682846
  -37250	 0.9693925
  -37200	 0.9704940
  -37150	 0.9715891
  -37100	 0.9726776
  -37050	 0.9737595
  -37000	 0.9748346
  -36950	 0.9759029
  -36900	 0.9769641
  -36850	 0.9780183
  -36800	 0.9790653
  -36750	 0.9801050
  -36700	 0.9811372
  -36650	 0.9821619
  -36600	 0.9831790
  -36550	 0.9841884
  -36500	 0.9851899
  -36450	 0.9861835
  -36400	 0.9871691
  -36350	 0.9881466
  -36300	 0.9891158
  -36250	 0.9900767
  -36200	 0.9910292
  -36150	 0.9919732
  -36100	 0.9929086
  -36050	 0.9938353
  -36000	 0.9947532
  -35950	 0.9956622
  -35900	 0.9965623
  -35850	 0.9974534
  -35800	 0.9983354
  -35750	 0.9992082
  -35700	 1.0000717
  -35650	 1.0009258
  -35600	 1.0017705
  -35550	 1.0026058
  -35500	 1.0034315
  -35450	 1.0042475
  -35400	 1.0050539
  -35350	 1.0058505
  -35300	 1.0066372
  -35250	 1.0074141
  -35200	 1.0081810
  -35150	 1.0089380
  -35100	 1.0096849
  -35050	 1.0104217
  -35000	 1.0111483
  -34950	 1.0118647
  -34900	 1.0125709
  -34850	 1.0132668
  -34800	 1.0139524
  -34750	 1.0146276
  -34700	 1.0152924
  -34650	 1.0159468
  -34600	 1.0165908
  -34550	 1.0172242
  -34500	 1.0178471
  -34450	 1.0184595
  -34400	 1.0190613
  -34350	 1.0196526
  -34300	 1.0202333
  -34250	 1.0208033
  -34200	 1.0213628
  -34150	 1.0219116
  -34100	 1.0224498
  -34050	 1.0229774
  -34000	 1.0234944
  -33950	 1.0240007
  -33900	 1.0244965
  -33850	 1.0249816
  -33800	 1.0254561
  -33750	 1.0259201
  -33700	 1.0263735
  -33650	 1.0268163
  -33600	 1.0272486
  -33550	 1.0276705
  -33500	 1.0280818
  -33450	 1.0284828
  -33400	 1.0288733
  -33350	 1.0292534
  -33300	 1.0296232
  -33250	 1.0299828
  -33200	 1.0303321
  -33150	 1.0306711
  -33100	 1.0310001
  -33050	 1.0313189
  -33000	 1.0316277
  -32950	 1.0319265
  -32900	 1.0322154
  -32850	 1.0324944
  -32800	 1.0327637
  -32750	 1.0330232
  -32700	 1.0332730
  -32650	 1.0335132
  -32600	 1.0337440
  -32550	 1.0339653
  -32500	 1.0341773
  -32450	 1.0343799
  -32400	 1.0345734
  -32350	 1.0347578
  -32300	 1.0349332
  -32250	 1.0350997
  -32200	 1.0352574
  -32150	 1.0354063
  -32100	 1.0355466
  -32050	 1.0356784
  -32000	 1.0358018
  -31950	 1.0359169
  -31900	 1.0360238
  -31850	 1.0361225
  -31800	 1.0362133
  -31750	 1.0362963
  -31700	 1.0363714
  -31650	 1.0364390
  -31600	 1.0364990
  -31550	 1.0365517
  -31500	 1.0365971
  -31450	 1.0366353
  -31400	 1.0366665
  -31350	 1.0366909
  -31300	 1.0367085
  -31250	 1.0367195
  -31200	 1.0367240
  -31150	 1.0367221
  -31100	 1.0367141
  -31050	 1.0366999
  -31000	 1.0366798
  -30950	 1.0366540
  -30900	 1.0366224
  -30850	 1.0365854
  -30800	 1.0365430
  -30750	 1.0364954
  -30700	 1.0364427
  -30650	 1.0363851
  -30600	 1.0363226
  -30550	 1.0362556
  -30500	 1.0361841
  -30450	 1.0361083
  -30400	 1.0360282
  -30350	 1.0359442
  -30300	 1.0358563
  -30250	 1.0357646
  -30200	 1.0356694
  -30150	 1.0355708
  -30100	 1.0354689
  -30050	 1.0353638
  -30000	 1.0352559
  -29950	 1.0351451
  -29900	 1.0350317
  -29850	 1.0349158
  -29800	 1.0347975
  -29750	 1.0346770
  -29700	 1.0345545
  -29650	 1.0344302
  -29600	 1.0343041
  -29550	 1.0341764
  -29500	 1.0340472
  -29450	 1.0339168
  -29400	 1.0337853
  -29350	 1.0336528
  -29300	 1.0335194
  -29250	 1.0333853
  -29200	 1.0332507
  -29150	 1.0331157
  -29100	 1.0329805
  -29050	 1.0328451
  -29000	 1.0327098
  -28950	 1.0325746
  -28900	 1.0324397
  -28850	 1.0323053
  -28800	 1.0321714
  -28750	 1.0320383
  -28700	 1.0319059
  -28650	 1.0317746
  -28600	 1.0316443
  -28550	 1.0315153
  -28500	 1.0313876
  -28450	 1.0312613
  -28400	 1.0311367
  -28350	 1.0310137
  -28300	 1.0308926
  -28250	 1.0307733
  -28200	 1.0306562
  -28150	 1.0305411
  -28100	 1.0304283
  -28050	 1.0303179
  -28000	 1.0302099
  -27950	 1.0301044
  -27900	 1.0300016
  -27850	 1.0299015
  -27800	 1.0298042
  -27750	 1.0297098
  -27700	 1.0296184
  -27650	 1.0295300
  -27600	 1.0294448
  -27550	 1.0293628
  -27500	 1.0292840
  -27450	 1.0292086
  -27400	 1.0291365
  -27350	 1.0290680
  -27300	 1.0290029
  -27250	 1.0289414
  -27200	 1.0288834
  -27150	 1.0288292
  -27100	 1.0287786
  -27050	 1.0287317
  -27000	 1.0286885
  -26950	 1.0286492
  -26900	 1.0286136
  -26850	 1.0285818
  -26800	 1.0285539
  -26750	 1.0285298
  -26700	 1.0285095
  -26650	 1.0284931
  -26600	 1.0284806
  -26550	 1.0284719
  -26500	 1.0284670
  -26450	 1.0284659
  -26400	 1.0284686
  -26350	 1.0284750
  -26300	 1.0284852
  -26250	 1.0284991
  -26200	 1.0285166
  -26150	 1.0285378
  -26100	 1.0285626
  -26050	 1.0285908
  -26000	 1.0286225
