time	alpha
 -246300	 0.3008140039
 -246250	 0.3048379380
 -246200	 0.3088717700
 -246150	 0.3129149938
 -246100	 0.3169671001
 -246050	 0.3210275764
 -246000	 0.3250959070
 -245950	 0.3291715733
 -245900	 0.3332540536
 -245850	 0.3373428235
 -245800	 0.3414373556
 -245750	 0.3455371201
 -245700	 0.3496415844
 -245650	 0.3537502134
 -245600	 0.3578624697
 -245550	 0.3619778134
 -245500	 0.3660957026
 -245450	 0.3702155930
 -245400	 0.3743369383
 -245350	 0.3784591904
 -245300	 0.3825817992
 -245250	 0.3867042127
 -245200	 0.3908258774
 -245150	 0.3949462383
 -245100	 0.3990647386
 -245050	 0.4031808203
 -245000	 0.4072939241
 -244950	 0.4114034894
 -244900	 0.4155089547
 -244850	 0.4196097571
 -244800	 0.4237053333
 -244750	 0.4277951187
 -244700	 0.4318785482
 -244650	 0.4359550562
 -244600	 0.4400240763
 -244550	 0.4440850419
 -244500	 0.4481373859
 -244450	 0.4521805411
 -244400	 0.4562139402
 -244350	 0.4602370157
 -244300	 0.4642492003
 -244250	 0.4682499268
 -244200	 0.4722386285
 -244150	 0.4762147386
 -244100	 0.4801776912
 -244050	 0.4841269208
 -244000	 0.4880618626
 -243950	 0.4919819525
 -243900	 0.4958866275
 -243850	 0.4997753252
 -243800	 0.5036474846
 -243750	 0.5075025458
 -243700	 0.5113399499
 -243650	 0.5151591398
 -243600	 0.5189595595
 -243550	 0.5227406547
 -243500	 0.5265018729
 -243450	 0.5302426630
 -243400	 0.5339624761
 -243350	 0.5376607650
 -243300	 0.5413369848
 -243250	 0.5449905926
 -243200	 0.5486210476
 -243150	 0.5522278116
 -243100	 0.5558103488
 -243050	 0.5593681257
 -243000	 0.5629006116
 -242950	 0.5664072786
 -242900	 0.5698876016
 -242850	 0.5733410582
 -242800	 0.5767671294
 -242750	 0.5801652989
 -242700	 0.5835350539
 -242650	 0.5868758848
 -242600	 0.5901872854
 -242550	 0.5934687530
 -242500	 0.5967197885
 -242450	 0.5999398965
 -242400	 0.6031285852
 -242350	 0.6062853667
 -242300	 0.6094097573
 -242250	 0.6125012771
 -242200	 0.6155594503
 -242150	 0.6185838054
 -242100	 0.6215738752
 -242050	 0.6245291968
 -242000	 0.6274493119
 -241950	 0.6303337667
 -241900	 0.6331821120
 -241850	 0.6359939033
 -241800	 0.6387687009
 -241750	 0.6415060703
 -241700	 0.6442055815
 -241650	 0.6468668099
 -241600	 0.6494893357
 -241550	 0.6520727448
 -241500	 0.6546166279
 -241450	 0.6571205813
 -241400	 0.6595842067
 -241350	 0.6620071114
 -241300	 0.6643889080
 -241250	 0.6667292152
 -241200	 0.6690276570
 -241150	 0.6712838636
 -241100	 0.6734974707
 -241050	 0.6756681203
 -241000	 0.6777954602
 -240950	 0.6798791444
 -240900	 0.6819188328
 -240850	 0.6839141920
 -240800	 0.6858648944
 -240750	 0.6877706189
 -240700	 0.6896310511
 -240650	 0.6914458825
 -240600	 0.6932148116
 -240550	 0.6949375434
 -240500	 0.6966137893
 -240450	 0.6982432676
 -240400	 0.6998257033
 -240350	 0.7013608283
 -240300	 0.7028483812
 -240250	 0.7042881076
 -240200	 0.7056797601
 -240150	 0.7070230982
 -240100	 0.7083178886
 -240050	 0.7095639051
 -240000	 0.7107609284
 -239950	 0.7119087468
 -239900	 0.7130071556
 -239850	 0.7140559574
 -239800	 0.7150549622
 -239750	 0.7160039874
 -239700	 0.7169028578
 -239650	 0.7177514054
 -239600	 0.7185494702
 -239550	 0.7192968991
 -239500	 0.7199935470
 -239450	 0.7206392763
 -239400	 0.7212339568
 -239350	 0.7217774661
 -239300	 0.7222696896
 -239250	 0.7227105202
 -239200	 0.7230998586
 -239150	 0.7234376132
 -239100	 0.7237237003
 -239050	 0.7239580437
 -239000	 0.7241405754
 -238950	 0.7242712349
 -238900	 0.7243499698
 -238850	 0.7243767354
 -238800	 0.7243514949
 -238750	 0.7242742194
 -238700	 0.7241448880
 -238650	 0.7239634875
 -238600	 0.7237300128
 -238550	 0.7234444667
 -238500	 0.7231068598
 -238450	 0.7227172108
 -238400	 0.7222755463
 -238350	 0.7217819008
 -238300	 0.7212363168
 -238250	 0.7206388447
 -238200	 0.7199895428
 -238150	 0.7192884774
 -238100	 0.7185357229
 -238050	 0.7177313612
 -238000	 0.7168754825
 -237950	 0.7159681848
 -237900	 0.7150095739
 -237850	 0.7139997636
 -237800	 0.7129388756
 -237750	 0.7118270392
 -237700	 0.7106643919
 -237650	 0.7094510786
 -237600	 0.7081872524
 -237550	 0.7068730738
 -237500	 0.7055087114
 -237450	 0.7040943413
 -237400	 0.7026301474
 -237350	 0.7011163212
 -237300	 0.6995530618
 -237250	 0.6979405762
 -237200	 0.6962790786
 -237150	 0.6945687910
 -237100	 0.6928099429
 -237050	 0.6910027713
 -237000	 0.6891475205
 -236950	 0.6872444425
 -236900	 0.6852937964
 -236850	 0.6832958488
 -236800	 0.6812508736
 -236750	 0.6791591520
 -236700	 0.6770209724
 -236650	 0.6748366302
 -236600	 0.6726064282
 -236550	 0.6703306762
 -236500	 0.6680096909
 -236450	 0.6656437962
 -236400	 0.6632333228
 -236350	 0.6607786084
 -236300	 0.6582799975
 -236250	 0.6557378413
 -236200	 0.6531524977
 -236150	 0.6505243315
 -236100	 0.6478537139
 -236050	 0.6451410227
 -236000	 0.6423866422
 -235950	 0.6395909632
 -235900	 0.6367543826
 -235850	 0.6338773040
 -235800	 0.6309601370
 -235750	 0.6280032973
 -235700	 0.6250072068
 -235650	 0.6219722936
 -235600	 0.6188989915
 -235550	 0.6157877402
 -235500	 0.6126389856
 -235450	 0.6094531788
 -235400	 0.6062307771
 -235350	 0.6029722431
 -235300	 0.5996780451
 -235250	 0.5963486568
 -235200	 0.5929845572
 -235150	 0.5895862309
 -235100	 0.5861541676
 -235050	 0.5826888620
 -235000	 0.5791908141
 -234950	 0.5756605288
 -234900	 0.5720985161
 -234850	 0.5685052906
 -234800	 0.5648813719
 -234750	 0.5612272841
 -234700	 0.5575435559
 -234650	 0.5538307206
 -234600	 0.5500893159
 -234550	 0.5463198837
 -234500	 0.5425229702
 -234450	 0.5386991259
 -234400	 0.5348489050
 -234350	 0.5309728661
 -234300	 0.5270715713
 -234250	 0.5231455866
 -234200	 0.5191954817
 -234150	 0.5152218298
 -234100	 0.5112252078
 -234050	 0.5072061958
 -234000	 0.5031653772
 -233950	 0.4991033387
 -233900	 0.4950206700
 -233850	 0.4909179640
 -233800	 0.4867958164
 -233750	 0.4826548257
 -233700	 0.4784955933
 -233650	 0.4743187230
 -233600	 0.4701248214
 -233550	 0.4659144974
 -233500	 0.4616883622
 -233450	 0.4574470293
 -233400	 0.4531911145
 -233350	 0.4489212354
 -233300	 0.4446380116
 -233250	 0.4403420648
 -233200	 0.4360340181
 -233150	 0.4317144965
 -233100	 0.4273841264
 -233050	 0.4230435357
 -233000	 0.4186933537
 -232950	 0.4143342107
 -232900	 0.4099667384
 -232850	 0.4055915693
 -232800	 0.4012093372
 -232750	 0.3968206763
 -232700	 0.3924262219
 -232650	 0.3880266095
 -232600	 0.3836224757
 -232550	 0.3792144569
 -232500	 0.3748031904
 -232450	 0.3703893132
 -232400	 0.3659734629
 -232350	 0.3615562768
 -232300	 0.3571383922
 -232250	 0.3527204463
 -232200	 0.3483030757
 -232150	 0.3438869171
 -232100	 0.3394726061
 -232050	 0.3350607782
 -232000	 0.3306520680
 -231950	 0.3262471092
 -231900	 0.3218465346
 -231850	 0.3174509761
 -231800	 0.3130610645
 -231750	 0.3086774292
 -231700	 0.3043006984
 -231650	 0.2999314989
 -231600	 0.2955704560
 -231550	 0.2912181933
 -231500	 0.2868753329
 -231450	 0.2825424948
 -231400	 0.2782202974
 -231350	 0.2739093570
 -231300	 0.2696102877
 -231250	 0.2653237016
 -231200	 0.2610502084
 -231150	 0.2567904155
 -231100	 0.2525449278
 -231050	 0.2483143476
 -231000	 0.2440992746
 -230950	 0.2399003056
 -230900	 0.2357180348
 -230850	 0.2315530532
 -230800	 0.2274059488
 -230750	 0.2232773066
 -230700	 0.2191677082
 -230650	 0.2150777320
 -230600	 0.2110079530
 -230550	 0.2069589425
 -230500	 0.2029312684
 -230450	 0.1989254950
 -230400	 0.1949421825
 -230350	 0.1909818877
 -230300	 0.1870451631
 -230250	 0.1831325573
 -230200	 0.1792446148
 -230150	 0.1753818761
 -230100	 0.1715448771
 -230050	 0.1677341496
 -230000	 0.1639502208
 -229950	 0.1601936136
 -229900	 0.1564648463
 -229850	 0.1527644322
 -229800	 0.1490928804
 -229750	 0.1454506947
 -229700	 0.1418383744
 -229650	 0.1382564135
 -229600	 0.1347053013
 -229550	 0.1311855218
 -229500	 0.1276975537
 -229450	 0.1242418709
 -229400	 0.1208189415
 -229350	 0.1174292286
 -229300	 0.1140731895
 -229250	 0.1107512763
 -229200	 0.1074639352
 -229150	 0.1042116072
 -229100	 0.1009947271
 -229050	 0.0978137242
 -229000	 0.0946690219
 -228950	 0.0915610377
 -228900	 0.0884901831
 -228850	 0.0854568636
 -228800	 0.0824614786
 -228750	 0.0795044215
 -228700	 0.0765860792
 -228650	 0.0737068327
 -228600	 0.0708670564
 -228550	 0.0680671184
 -228500	 0.0653073806
 -228450	 0.0625881983
 -228400	 0.0599099201
 -228350	 0.0572728884
 -228300	 0.0546774389
 -228250	 0.0521239004
 -228200	 0.0496125952
 -228150	 0.0471438390
 -228100	 0.0447179406
 -228050	 0.0423352019
 -228000	 0.0399959181
 -227950	 0.0377003774
 -227900	 0.0354488611
 -227850	 0.0332416437
 -227800	 0.0310789925
 -227750	 0.0289611678
 -227700	 0.0268884229
 -227650	 0.0248610040
 -227600	 0.0228791502
 -227550	 0.0209430933
 -227500	 0.0190530581
 -227450	 0.0172092622
 -227400	 0.0154119158
 -227350	 0.0136612219
 -227300	 0.0119573765
 -227250	 0.0103005678
 -227200	 0.0086909772
 -227150	 0.0071287785
 -227100	 0.0056141382
 -227050	 0.0041472154
 -227000	 0.0027281620
 -226950	 0.0013571223
 -226900	 0.0000342333
 -226850	-0.0012403753
 -226800	-0.0024665814
 -226750	-0.0036442702
 -226700	-0.0047733344
 -226650	-0.0058536741
 -226600	-0.0068851968
 -226550	-0.0078678174
 -226500	-0.0088014585
 -226450	-0.0096860498
 -226400	-0.0105215288
 -226350	-0.0113078401
 -226300	-0.0120449359
 -226250	-0.0127327760
 -226200	-0.0133713273
 -226150	-0.0139605644
 -226100	-0.0145004691
 -226050	-0.0149910309
 -226000	-0.0154322463
 -225950	-0.0158241194
 -225900	-0.0161666617
 -225850	-0.0164598920
 -225800	-0.0167038363
 -225750	-0.0168985281
 -225700	-0.0170440080
 -225650	-0.0171403242
 -225600	-0.0171875316
 -225550	-0.0171856929
 -225500	-0.0171348777
 -225450	-0.0170351626
 -225400	-0.0168866318
 -225350	-0.0166893762
 -225300	-0.0164434941
 -225250	-0.0161490907
 -225200	-0.0158062782
 -225150	-0.0154151760
 -225100	-0.0149759103
 -225050	-0.0144886142
 -225000	-0.0139534280
 -224950	-0.0133704986
 -224900	-0.0127399798
 -224850	-0.0120620322
 -224800	-0.0113368233
 -224750	-0.0105645272
 -224700	-0.0097453246
 -224650	-0.0088794030
 -224600	-0.0079669564
 -224550	-0.0070081855
 -224500	-0.0060032974
 -224450	-0.0049525057
 -224400	-0.0038560303
 -224350	-0.0027140977
 -224300	-0.0015269406
 -224250	-0.0002947979
 -224200	 0.0009820852
 -224150	 0.0023034573
 -224100	 0.0036690610
 -224050	 0.0050786328
 -224000	 0.0065319032
 -223950	 0.0080285967
 -223900	 0.0095684321
 -223850	 0.0111511222
 -223800	 0.0127763742
 -223750	 0.0144438894
 -223700	 0.0161533636
 -223650	 0.0179044872
 -223600	 0.0196969447
 -223550	 0.0215304155
 -223500	 0.0234045736
 -223450	 0.0253190873
 -223400	 0.0272736202
 -223350	 0.0292678304
 -223300	 0.0313013708
 -223250	 0.0333738896
 -223200	 0.0354850297
 -223150	 0.0376344292
 -223100	 0.0398217214
 -223050	 0.0420465349
 -223000	 0.0443084933
 -222950	 0.0466072160
 -222900	 0.0489423175
 -222850	 0.0513134079
 -222800	 0.0537200929
 -222750	 0.0561619740
 -222700	 0.0586386482
 -222650	 0.0611497086
 -222600	 0.0636947439
 -222550	 0.0662733391
 -222500	 0.0688850749
 -222450	 0.0715295285
 -222400	 0.0742062730
 -222350	 0.0769148779
 -222300	 0.0796549092
 -222250	 0.0824259293
 -222200	 0.0852274971
 -222150	 0.0880591681
 -222100	 0.0909204947
 -222050	 0.0938110257
 -222000	 0.0967303073
 -221950	 0.0996778822
 -221900	 0.1026532905
 -221850	 0.1056560690
 -221800	 0.1086857522
 -221750	 0.1117418715
 -221700	 0.1148239559
 -221650	 0.1179315318
 -221600	 0.1210641231
 -221550	 0.1242212515
 -221500	 0.1274024362
 -221450	 0.1306071942
 -221400	 0.1338350407
 -221350	 0.1370854884
 -221300	 0.1403580486
 -221250	 0.1436522302
 -221200	 0.1469675408
 -221150	 0.1503034861
 -221100	 0.1536595701
 -221050	 0.1570352955
 -221000	 0.1604301635
 -220950	 0.1638436739
 -220900	 0.1672753254
 -220850	 0.1707246153
 -220800	 0.1741910401
 -220750	 0.1776740951
 -220700	 0.1811732748
 -220650	 0.1846880727
 -220600	 0.1882179819
 -220550	 0.1917624946
 -220500	 0.1953211024
 -220450	 0.1988932967
 -220400	 0.2024785682
 -220350	 0.2060764075
 -220300	 0.2096863050
 -220250	 0.2133077509
 -220200	 0.2169402354
 -220150	 0.2205832487
 -220100	 0.2242362812
 -220050	 0.2278988235
 -220000	 0.2315703666
 -219950	 0.2352504019
 -219900	 0.2389384210
 -219850	 0.2426339164
 -219800	 0.2463363812
 -219750	 0.2500453091
 -219700	 0.2537601947
 -219650	 0.2574805336
 -219600	 0.2612058222
 -219550	 0.2649355581
 -219500	 0.2686692402
 -219450	 0.2724063682
 -219400	 0.2761464436
 -219350	 0.2798889691
 -219300	 0.2836334488
 -219250	 0.2873793884
 -219200	 0.2911262955
 -219150	 0.2948736791
 -219100	 0.2986210501
 -219050	 0.3023679213
 -219000	 0.3061138075
 -218950	 0.3098582253
 -218900	 0.3136006937
 -218850	 0.3173407337
 -218800	 0.3210778685
 -218750	 0.3248116237
 -218700	 0.3285415274
 -218650	 0.3322671100
 -218600	 0.3359879044
 -218550	 0.3397034463
 -218500	 0.3434132740
 -218450	 0.3471169285
 -218400	 0.3508139537
 -218350	 0.3545038964
 -218300	 0.3581863062
 -218250	 0.3618607360
 -218200	 0.3655267417
 -218150	 0.3691838823
 -218100	 0.3728317202
 -218050	 0.3764698208
 -218000	 0.3800977533
 -217950	 0.3837150899
 -217900	 0.3873214065
 -217850	 0.3909162827
 -217800	 0.3944993013
 -217750	 0.3980700493
 -217700	 0.4016281169
 -217650	 0.4051730984
 -217600	 0.4087045920
 -217550	 0.4122221995
 -217500	 0.4157255269
 -217450	 0.4192141842
 -217400	 0.4226877854
 -217350	 0.4261459484
 -217300	 0.4295882957
 -217250	 0.4330144537
 -217200	 0.4364240531
 -217150	 0.4398167291
 -217100	 0.4431921209
 -217050	 0.4465498726
 -217000	 0.4498896323
 -216950	 0.4532110527
 -216900	 0.4565137914
 -216850	 0.4597975101
 -216800	 0.4630618753
 -216750	 0.4663065584
 -216700	 0.4695312352
 -216650	 0.4727355865
 -216600	 0.4759192977
 -216550	 0.4790820590
 -216500	 0.4822235658
 -216450	 0.4853435180
 -216400	 0.4884416206
 -216350	 0.4915175837
 -216300	 0.4945711221
 -216250	 0.4976019559
 -216200	 0.5006098102
 -216150	 0.5035944151
 -216100	 0.5065555058
 -216050	 0.5094928227
 -216000	 0.5124061115
 -215950	 0.5152951228
 -215900	 0.5181596126
 -215850	 0.5209993422
 -215800	 0.5238140778
 -215750	 0.5266035914
 -215700	 0.5293676598
 -215650	 0.5321060654
 -215600	 0.5348185958
 -215550	 0.5375050440
 -215500	 0.5401652084
 -215450	 0.5427988926
 -215400	 0.5454059057
 -215350	 0.5479860621
 -215300	 0.5505391818
 -215250	 0.5530650900
 -215200	 0.5555636173
 -215150	 0.5580345999
 -215100	 0.5604778794
 -215050	 0.5628933026
 -215000	 0.5652807220
 -214950	 0.5676399954
 -214900	 0.5699709861
 -214850	 0.5722735628
 -214800	 0.5745475997
 -214750	 0.5767929763
 -214700	 0.5790095778
 -214650	 0.5811972945
 -214600	 0.5833560223
 -214550	 0.5854856625
 -214500	 0.5875861219
 -214450	 0.5896573126
 -214400	 0.5916991521
 -214350	 0.5937115633
 -214300	 0.5956944746
 -214250	 0.5976478196
 -214200	 0.5995715373
 -214150	 0.6014655721
 -214100	 0.6033298736
 -214050	 0.6051643968
 -214000	 0.6069691020
 -213950	 0.6087439548
 -213900	 0.6104889259
 -213850	 0.6122039912
 -213800	 0.6138891322
 -213750	 0.6155443351
 -213700	 0.6171695915
 -213650	 0.6187648982
 -213600	 0.6203302568
 -213550	 0.6218656743
 -213500	 0.6233711627
 -213450	 0.6248467387
 -213400	 0.6262924245
 -213350	 0.6277082469
 -213300	 0.6290942376
 -213250	 0.6304504335
 -213200	 0.6317768761
 -213150	 0.6330736118
 -213100	 0.6343406918
 -213050	 0.6355781721
 -213000	 0.6367861133
 -212950	 0.6379645808
 -212900	 0.6391136445
 -212850	 0.6402333791
 -212800	 0.6413238638
 -212750	 0.6423851822
 -212700	 0.6434174225
 -212650	 0.6444206774
 -212600	 0.6453950438
 -212550	 0.6463406232
 -212500	 0.6472575212
 -212450	 0.6481458478
 -212400	 0.6490057172
 -212350	 0.6498372477
 -212300	 0.6506405618
 -212250	 0.6514157861
 -212200	 0.6521630511
 -212150	 0.6528824914
 -212100	 0.6535742455
 -212050	 0.6542384558
 -212000	 0.6548752683
 -211950	 0.6554848332
 -211900	 0.6560673040
 -211850	 0.6566228380
 -211800	 0.6571515962
 -211750	 0.6576537432
 -211700	 0.6581294468
 -211650	 0.6585788784
 -211600	 0.6590022130
 -211550	 0.6593996286
 -211500	 0.6597713067
 -211450	 0.6601174318
 -211400	 0.6604381917
 -211350	 0.6607337772
 -211300	 0.6610043823
 -211250	 0.6612502037
 -211200	 0.6614714413
 -211150	 0.6616682976
 -211100	 0.6618409780
 -211050	 0.6619896906
 -211000	 0.6621146462
 -210950	 0.6622160582
 -210900	 0.6622941423
 -210850	 0.6623491170
 -210800	 0.6623812030
 -210750	 0.6623906235
 -210700	 0.6623776037
 -210650	 0.6623423713
 -210600	 0.6622851560
 -210550	 0.6622061896
 -210500	 0.6621057060
 -210450	 0.6619839409
 -210400	 0.6618411322
 -210350	 0.6616775192
 -210300	 0.6614933433
 -210250	 0.6612888474
 -210200	 0.6610642764
 -210150	 0.6608198762
 -210100	 0.6605558946
 -210050	 0.6602725809
 -210000	 0.6599701853
 -209950	 0.6596489598
 -209900	 0.6593091574
 -209850	 0.6589510322
 -209800	 0.6585748395
 -209750	 0.6581808357
 -209700	 0.6577692778
 -209650	 0.6573404242
 -209600	 0.6568945338
 -209550	 0.6564318662
 -209500	 0.6559526818
 -209450	 0.6554572417
 -209400	 0.6549458075
 -209350	 0.6544186412
 -209300	 0.6538760052
 -209250	 0.6533181626
 -209200	 0.6527453764
 -209150	 0.6521579100
 -209100	 0.6515560270
 -209050	 0.6509399910
 -209000	 0.6503100659
 -208950	 0.6496665152
 -208900	 0.6490096025
 -208850	 0.6483395913
 -208800	 0.6476567449
 -208750	 0.6469613261
 -208700	 0.6462535976
 -208650	 0.6455338215
 -208600	 0.6448022595
 -208550	 0.6440591729
 -208500	 0.6433048222
 -208450	 0.6425394673
 -208400	 0.6417633674
 -208350	 0.6409767809
 -208300	 0.6401799654
 -208250	 0.6393731776
 -208200	 0.6385566733
 -208150	 0.6377307070
 -208100	 0.6368955324
 -208050	 0.6360514020
 -208000	 0.6351985672
 -207950	 0.6343372779
 -207900	 0.6334677830
 -207850	 0.6325903297
 -207800	 0.6317051642
 -207750	 0.6308125308
 -207700	 0.6299126725
 -207650	 0.6290058308
 -207600	 0.6280922454
 -207550	 0.6271721544
 -207500	 0.6262457940
 -207450	 0.6253133988
 -207400	 0.6243752015
 -207350	 0.6234314329
 -207300	 0.6224823217
 -207250	 0.6215280950
 -207200	 0.6205689775
 -207150	 0.6196051919
 -207100	 0.6186369589
 -207050	 0.6176644969
 -207000	 0.6166880222
 -206950	 0.6157077487
 -206900	 0.6147238881
 -206850	 0.6137366498
 -206800	 0.6127462406
 -206750	 0.6117528651
 -206700	 0.6107567254
 -206650	 0.6097580210
 -206600	 0.6087569489
 -206550	 0.6077537035
 -206500	 0.6067484766
 -206450	 0.6057414573
 -206400	 0.6047328320
 -206350	 0.6037227844
 -206300	 0.6027114954
 -206250	 0.6016991431
 -206200	 0.6006859029
 -206150	 0.5996719469
 -206100	 0.5986574449
 -206050	 0.5976425633
 -206000	 0.5966274657
 -205950	 0.5956123128
 -205900	 0.5945972622
 -205850	 0.5935824683
 -205800	 0.5925680827
 -205750	 0.5915542538
 -205700	 0.5905411268
 -205650	 0.5895288440
 -205600	 0.5885175442
 -205550	 0.5875073632
 -205500	 0.5864984337
 -205450	 0.5854908851
 -205400	 0.5844848433
 -205350	 0.5834804314
 -205300	 0.5824777689
 -205250	 0.5814769722
 -205200	 0.5804781542
 -205150	 0.5794814248
 -205100	 0.5784868904
 -205050	 0.5774946541
 -205000	 0.5765048156
 -204950	 0.5755174713
 -204900	 0.5745327143
 -204850	 0.5735506342
 -204800	 0.5725713174
 -204750	 0.5715948468
 -204700	 0.5706213018
 -204650	 0.5696507586
 -204600	 0.5686832900
 -204550	 0.5677189652
 -204500	 0.5667578503
 -204450	 0.5658000077
 -204400	 0.5648454965
 -204350	 0.5638943725
 -204300	 0.5629466880
 -204250	 0.5620024919
 -204200	 0.5610618298
 -204150	 0.5601247439
 -204100	 0.5591912729
 -204050	 0.5582614523
 -204000	 0.5573353141
 -203950	 0.5564128870
 -203900	 0.5554941964
 -203850	 0.5545792644
 -203800	 0.5536681096
 -203750	 0.5527607474
 -203700	 0.5518571899
 -203650	 0.5509574459
 -203600	 0.5500615209
 -203550	 0.5491694172
 -203500	 0.5482811338
 -203450	 0.5473966665
 -203400	 0.5465160078
 -203350	 0.5456391471
 -203300	 0.5447660707
 -203250	 0.5438967616
 -203200	 0.5430311998
 -203150	 0.5421693620
 -203100	 0.5413112222
 -203050	 0.5404567508
 -203000	 0.5396059158
 -202950	 0.5387586817
 -202900	 0.5379150103
 -202850	 0.5370748603
 -202800	 0.5362381876
 -202750	 0.5354049453
 -202700	 0.5345750833
 -202650	 0.5337485490
 -202600	 0.5329252869
 -202550	 0.5321052386
 -202500	 0.5312883432
 -202450	 0.5304745369
 -202400	 0.5296637533
 -202350	 0.5288559234
 -202300	 0.5280509756
 -202250	 0.5272488356
 -202200	 0.5264494267
 -202150	 0.5256526698
 -202100	 0.5248584830
 -202050	 0.5240667823
 -202000	 0.5232774811
 -201950	 0.5224904907
 -201900	 0.5217057199
 -201850	 0.5209230753
 -201800	 0.5201424612
 -201750	 0.5193637798
 -201700	 0.5185869311
 -201650	 0.5178118130
 -201600	 0.5170383214
 -201550	 0.5162663502
 -201500	 0.5154957912
 -201450	 0.5147265343
 -201400	 0.5139584677
 -201350	 0.5131914776
 -201300	 0.5124254485
 -201250	 0.5116602630
 -201200	 0.5108958021
 -201150	 0.5101319454
 -201100	 0.5093685705
 -201050	 0.5086055536
 -201000	 0.5078427695
 -200950	 0.5070800913
 -200900	 0.5063173911
 -200850	 0.5055545392
 -200800	 0.5047914047
 -200750	 0.5040278557
 -200700	 0.5032637587
 -200650	 0.5024989794
 -200600	 0.5017333820
 -200550	 0.5009668301
 -200500	 0.5001991857
 -200450	 0.4994303105
 -200400	 0.4986600647
 -200350	 0.4978883080
 -200300	 0.4971148991
 -200250	 0.4963396962
 -200200	 0.4955625564
 -200150	 0.4947833366
 -200100	 0.4940018927
 -200050	 0.4932180803
 -200000	 0.4924317544
 -199950	 0.4916427696
 -199900	 0.4908509800
 -199850	 0.4900562396
 -199800	 0.4892584018
 -199750	 0.4884573200
 -199700	 0.4876528474
 -199650	 0.4868448368
 -199600	 0.4860331414
 -199550	 0.4852176138
 -199500	 0.4843981071
 -199450	 0.4835744742
 -199400	 0.4827465682
 -199350	 0.4819142424
 -199300	 0.4810773503
 -199250	 0.4802357457
 -199200	 0.4793892828
 -199150	 0.4785378159
 -199100	 0.4776812001
 -199050	 0.4768192908
 -199000	 0.4759519439
 -198950	 0.4750790159
 -198900	 0.4742003640
 -198850	 0.4733158461
 -198800	 0.4724253208
 -198750	 0.4715286473
 -198700	 0.4706256860
 -198650	 0.4697162978
 -198600	 0.4688003448
 -198550	 0.4678776899
 -198500	 0.4669481972
 -198450	 0.4660117317
 -198400	 0.4650681596
 -198350	 0.4641173483
 -198300	 0.4631591663
 -198250	 0.4621934835
 -198200	 0.4612201709
 -198150	 0.4602391010
 -198100	 0.4592501477
 -198050	 0.4582531862
 -198000	 0.4572480934
 -197950	 0.4562347475
 -197900	 0.4552130284
 -197850	 0.4541828175
 -197800	 0.4531439979
 -197750	 0.4520964545
 -197700	 0.4510400737
 -197650	 0.4499747440
 -197600	 0.4489003552
 -197550	 0.4478167996
 -197500	 0.4467239708
 -197450	 0.4456217647
 -197400	 0.4445100791
 -197350	 0.4433888135
 -197300	 0.4422578699
 -197250	 0.4411171520
 -197200	 0.4399665657
 -197150	 0.4388060193
 -197100	 0.4376354228
 -197050	 0.4364546887
 -197000	 0.4352637317
 -196950	 0.4340624688
 -196900	 0.4328508191
 -196850	 0.4316287043
 -196800	 0.4303960482
 -196750	 0.4291527772
 -196700	 0.4278988200
 -196650	 0.4266341078
 -196600	 0.4253585742
 -196550	 0.4240721554
 -196500	 0.4227747899
 -196450	 0.4214664191
 -196400	 0.4201469867
 -196350	 0.4188164392
 -196300	 0.4174747254
 -196250	 0.4161217970
 -196200	 0.4147576084
 -196150	 0.4133821166
 -196100	 0.4119952811
 -196050	 0.4105970645
 -196000	 0.4091874318
 -195950	 0.4077663509
 -195900	 0.4063337924
 -195850	 0.4048897299
 -195800	 0.4034341396
 -195750	 0.4019670005
 -195700	 0.4004882944
 -195650	 0.3989980061
 -195600	 0.3974961232
 -195550	 0.3959826362
 -195500	 0.3944575382
 -195450	 0.3929208255
 -195400	 0.3913724971
 -195350	 0.3898125551
 -195300	 0.3882410043
 -195250	 0.3866578524
 -195200	 0.3850631102
 -195150	 0.3834567912
 -195100	 0.3818389120
 -195050	 0.3802094919
 -195000	 0.3785685534
 -194950	 0.3769161218
 -194900	 0.3752522253
 -194850	 0.3735768950
 -194800	 0.3718901650
 -194750	 0.3701920723
 -194700	 0.3684826568
 -194650	 0.3667619615
 -194600	 0.3650300320
 -194550	 0.3632869171
 -194500	 0.3615326683
 -194450	 0.3597673402
 -194400	 0.3579909902
 -194350	 0.3562036785
 -194300	 0.3544054684
 -194250	 0.3525964258
 -194200	 0.3507766197
 -194150	 0.3489461217
 -194100	 0.3471050065
 -194050	 0.3452533515
 -194000	 0.3433912367
 -193950	 0.3415187452
 -193900	 0.3396359628
 -193850	 0.3377429778
 -193800	 0.3358398816
 -193750	 0.3339267681
 -193700	 0.3320037340
 -193650	 0.3300708785
 -193600	 0.3281283038
 -193550	 0.3261761145
 -193500	 0.3242144179
 -193450	 0.3222433238
 -193400	 0.3202629448
 -193350	 0.3182733960
 -193300	 0.3162747948
 -193250	 0.3142672615
 -193200	 0.3122509187
 -193150	 0.3102258913
 -193100	 0.3081923070
 -193050	 0.3061502957
 -193000	 0.3040999896
 -192950	 0.3020415235
 -192900	 0.2999750345
 -192850	 0.2979006617
 -192800	 0.2958185468
 -192750	 0.2937288336
 -192700	 0.2916316681
 -192650	 0.2895271986
 -192600	 0.2874155754
 -192550	 0.2852969510
