# 0
-31100.0 1
-21000.0 1
-20900.0 0.998505
-20800.0 0.99531
-20700.0 0.992094
-20600.0 0.988881
-20500.0 0.985661
-20400.0 0.982396
-20300.0 0.979089
-20200.0 0.975761
-20100.0 0.972376
-20000.0 0.968351
-19900.0 0.962027
-19800.0 0.955128
-19700.0 0.948177
-19600.0 0.941288
-19500.0 0.934397
-19400.0 0.927508
-19300.0 0.920619
-19200.0 0.913666
-19100.0 0.906769
-19000.0 0.899878
-18900.0 0.893044
-18800.0 0.888946
-18700.0 0.885758
-18600.0 0.882542
-18500.0 0.879348
-18400.0 0.876157
-18300.0 0.872933
-18200.0 0.86973
-18100.0 0.866561
-18000.0 0.863363
-17900.0 0.860163
-17800.0 0.856991
-17700.0 0.853774
-17600.0 0.850426
-17500.0 0.846538
-17400.0 0.842549
-17300.0 0.838587
-17200.0 0.834585
-17100.0 0.830524
-17000.0 0.826528
-16900.0 0.822533
-16800.0 0.818574
-16700.0 0.814581
-16600.0 0.810525
-16500.0 0.806113
-16400.0 0.799817
-16300.0 0.792961
-16200.0 0.785874
-16100.0 0.778617
-16000.0 0.771358
-15900.0 0.764084
-15800.0 0.756782
-15700.0 0.749619
-15600.0 0.742592
-15500.0 0.735565
-15400.0 0.728565
-15300.0 0.722076
-15200.0 0.716384
-15100.0 0.708237
-15000.0 0.703919
-14900.0 0.70021
-14800.0 0.696559
-14700.0 0.692908
-14600.0 0.689068
-14500.0 0.68163
-14400.0 0.657657
-14300.0 0.632361
-14200.0 0.592749
-14100.0 0.556808
-14000.0 0.546809
-13900.0 0.541856
-13800.0 0.53712
-13700.0 0.532435
-13600.0 0.527751
-13500.0 0.523094
-13400.0 0.518429
-13300.0 0.513819
-13200.0 0.509272
-13100.0 0.504725
-13000.0 0.500197
-12900.0 0.495677
-12800.0 0.491244
-12700.0 0.487102
-12600.0 0.483106
-12500.0 0.479111
-12400.0 0.475122
-12300.0 0.471159
-12200.0 0.467164
-12100.0 0.463166
-12000.0 0.459101
-11900.0 0.452763
-11800.0 0.446483
-11700.0 0.440088
-11600.0 0.433741
-11500.0 0.426317
-11400.0 0.417909
-11300.0 0.409359
-11200.0 0.400772
-11100.0 0.392161
-11000.0 0.38355
-10900.0 0.374979
-10800.0 0.36648
-10700.0 0.35798
-10600.0 0.349437
-10500.0 0.340895
-10400.0 0.332353
-10300.0 0.323401
-10200.0 0.313132
-10100.0 0.301642
-10000.0 0.290055
-9900.0 0.278423
-9800.0 0.266842
-9700.0 0.255263
-9600.0 0.244433
-9500.0 0.234238
-9400.0 0.224042
-9300.0 0.213846
-9200.0 0.203651
-9100.0 0.19348
-9000.0 0.182838
-8900.0 0.171849
-8800.0 0.160799
-8700.0 0.149881
-8600.0 0.138859
-8500.0 0.127823
-8400.0 0.118896
-8300.0 0.111857
-8200.0 0.104845
-8100.0 0.0978159
-8000.0 0.0908157
-7900.0 0.0838738
-7800.0 0.079177
-7700.0 0.0744821
-7600.0 0.0698231
-7500.0 0.0651814
-7400.0 0.0604839
-7300.0 0.0556681
-7200.0 0.0508056
-7100.0 0.0458876
-7000.0 0.0409591
-6900.0 0.0360966
-6800.0 0.0315238
-6700.0 0.0301625
-6600.0 0.0291315
-6500.0 0.0280319
-6400.0 0.0269999
-6300.0 0.0259656
-6200.0 0.0249325
-6100.0 0.0238993
-6000.0 0.0229254
-5900.0 0.0222181
-5800.0 0.0215979
-5700.0 0.0209795
-5600.0 0.0204344
-5500.0 0.019815
-5400.0 0.0191946
-5300.0 0.0185745
-5200.0 0.0179549
-5100.0 0.0173381
-5000.0 0.0167199
-4900.0 0.016115
-4800.0 0.0155532
-4700.0 0.0149308
-4600.0 0.0143134
-4500.0 0.0136965
-4400.0 0.0130762
-4300.0 0.0124569
-4200.0 0.0118401
-4100.0 0.0112738
-4000.0 0.0106731
-3900.0 0.0100552
-3800.0 0.00943845
-3700.0 0.00881545
-3600.0 0.00826476
-3500.0 0.00781954
-3400.0 0.00736178
-3300.0 0.00687896
-3200.0 0.00641734
-3100.0 0.00590969
-3000.0 0.00545748
-2900.0 0.00501003
-2800.0 0.00452817
-2700.0 0.00405306
-2600.0 0.00360784
-2500.0 0.00309216
-2400.0 0.00264983
-2300.0 0.00222611
-2200.0 0.00214321
-2100.0 0.0020777
-2000.0 0.00200913
-1900.0 0.00197699
-1800.0 0.00187403
-1700.0 0.0018423
-1600.0 0.00179112
-1500.0 0.00171948
-1400.0 0.00167649
-1300.0 0.00164783
-1200.0 0.00157723
-1100.0 0.00154608
-1000.0 0.00150454
-900.0 0.00150454
-800.0 0.00150454
-700.0 0.00150454
-600.0 0.00150454
-500.0 0.00150454
-400.0 0.00150454
-300.0 0.00150454
-200.0 0.00150454
-100.0 0.00123323
0.0 0
